#Parameters = {BeamSourceOriginX=0; BeamSourceOriginY=0; BeamSourceOriginZ=115.79674639889; D=50.003107798429; PML_offset=0; R=61.548; alpha=90; angle_20dB=11.769; beam_f=-234.79674639889; beam_w=1.94; f=120; n=1.5129; phi=0; source_dist=115.79674639889; th=5.3067463988873; th2=8; theta=0}
#"Y / mm"	"power (f=150) (fsGBMacro_3331027.311nm(1,0),(0.0))_Abs (Y) [Magnitude / dB]"
#--------------------------------------------------------------------------------------
-14.761191411728	40.118834202154
-14.726942707756	40.147639623226
-14.692694003785	40.177080299222
-14.658445299813	40.206994230389
-14.624196595842	40.237629944078
-14.589947891870	40.267017250323
-14.555699187899	40.295299064895
-14.521450483927	40.324269162476
-14.487201779956	40.347313785560
-14.452953075984	40.370655503578
-14.418704372013	40.390960208469
-14.384455668041	40.406160179515
-14.350206964070	40.421804671721
-14.315958260098	40.429094023367
-14.281709556127	40.434870304541
-14.247460852155	40.438027548616
-14.213212148184	40.433399659991
-14.178963444212	40.428885328688
-14.144714740241	40.417312376617
-14.110466036269	40.402724554142
-14.076217332297	40.386918220722
-14.041968628326	40.363628091545
-14.007719924354	40.340282837734
-13.973471220383	40.313151402695
-13.939222516411	40.283255647840
-13.904973812440	40.253292256201
-13.870725108468	40.219619165246
-13.836476404497	40.186056544222
-13.802227700525	40.152258473801
-13.767978996554	40.118279633010
-13.733730292582	40.084604668212
-13.699481588611	40.053355044198
-13.665232884639	40.022864858778
-13.630984180668	39.994614449594
-13.596735476696	39.970581457343
-13.562486772725	39.947202187876
-13.528238068753	39.930576551596
-13.493989364782	39.916558855697
-13.459740660810	39.905222114248
-13.425491956838	39.902643290326
-13.391243252867	39.900657979663
-13.356994548895	39.906489635826
-13.322745844924	39.916933407729
-13.288497140952	39.928600650100
-13.254248436981	39.951585091082
-13.219999733009	39.974716402601
-13.185751029038	40.003679836999
-13.151502325066	40.038161130008
-13.117253621095	40.072568467594
-13.083004917123	40.115888277036
-13.048756213152	40.159533201263
-13.014507509180	40.205567815764
-12.980258805209	40.255599314103
-12.946010101237	40.305368647142
-12.911761397266	40.357505429806
-12.877512693294	40.410005213705
-12.843263989323	40.462011599479
-12.809015285351	40.513057295687
-12.774766581379	40.563978964329
-12.740517877408	40.610920274878
-12.706269173436	40.656113399372
-12.672020469465	40.700044864369
-12.637771765493	40.735347633182
-12.603523061522	40.770774420127
-12.569274357550	40.798681774568
-12.535025653579	40.820858565228
-12.500776949607	40.843243928373
-12.466528245636	40.849961355525
-12.432279541664	40.856915480302
-12.398030837693	40.856105240982
-12.363782133721	40.846776352987
-12.329533429750	40.837642047804
-12.295284725778	40.813242726626
-12.261036021807	40.788237155498
-12.226787317835	40.757246237747
-12.192538613864	40.718357668305
-12.158289909892	40.679411024928
-12.124041205920	40.630882307018
-12.089792501949	40.581251039224
-12.055543797977	40.529164510406
-12.021295094006	40.473309194301
-11.987046390034	40.417130788862
-11.952797686063	40.360256182720
-11.918548982091	40.302965903249
-11.884300278120	40.247059220632
-11.850051574148	40.194075964255
-11.815802870177	40.140767632854
-11.781554166205	40.095428768901
-11.747305462234	40.051591026243
-11.713056758262	40.011825231991
-11.678808054291	39.981668238349
-11.644559350319	39.951420078820
-11.610310646348	39.934192328171
-11.576061942376	39.920571434097
-11.541813238405	39.911615802801
-11.507564534433	39.915746824812
-11.473315830461	39.919933377602
-11.439067126490	39.936794928364
-11.404818422518	39.958089457765
-11.370569718547	39.982667300988
-11.336321014575	40.018801327001
-11.302072310604	40.054868913598
-11.267823606632	40.098873379797
-11.233574902661	40.146180860172
-11.199326198689	40.194625629466
-11.165077494718	40.248956601626
-11.130828790746	40.303024217156
-11.096580086775	40.358888083986
-11.062331382803	40.415536063929
-11.028082678832	40.471758700089
-10.993833974860	40.526915605687
-10.959585270889	40.581766468149
-10.925336566917	40.633694962443
-10.891087862945	40.683691327672
-10.856839158974	40.732808201963
-10.822590455002	40.775477767380
-10.788341751031	40.817949869494
-10.754093047059	40.855441386849
-10.719844343088	40.889161465515
-10.685595639116	40.922325906626
-10.651346935145	40.946757470688
-10.617098231173	40.971122538501
-10.582849527202	40.990752102934
-10.548600823230	41.006142090362
-10.514352119259	41.021484191906
-10.480103415287	41.028725400732
-10.445854711316	41.035991704934
-10.411606007344	41.039891737202
-10.377357303373	41.040199439081
-10.343108599401	41.040560805610
-10.308859895430	41.035401852468
-10.274611191458	41.030084774370
-10.240362487486	41.022797433933
-10.206113783515	41.012978747890
-10.171865079543	41.003229916306
-10.137616375572	40.990218987097
-10.103367671600	40.976965996047
-10.069118967629	40.962751712607
-10.034870263657	40.946842792803
-10.000621559686	40.930962315205
-9.9663728557143	40.913503885450
-9.9321241517427	40.895698446118
-9.8978754477712	40.877579456396
-9.8636267437997	40.858620496964
-9.8293780398282	40.839631842316
-9.7951293358566	40.820443054157
-9.7608806318851	40.801149090466
-9.7266319279136	40.781949750413
-9.6923832239421	40.763335527557
-9.6581345199705	40.744685670992
-9.6238858159990	40.727146425544
-9.5896371120275	40.710256967795
-9.5553884080560	40.693590183530
-9.5211397040844	40.679518771121
-9.4868910001129	40.665457060316
-9.4526422961414	40.653422974883
-9.4183935921698	40.643157755773
-9.3841448881983	40.632919409872
-9.3498961842268	40.627164341741
-9.3156474802553	40.621490144732
-9.2813987762837	40.618057815582
-9.2471500723122	40.617451731628
-9.2129013683407	40.616863392920
-9.1786526643692	40.621028827984
-9.1444039603976	40.625762739631
-9.1101552564261	40.632353933701
-9.0759065524546	40.642456468301
-9.0416578484831	40.652549677277
-9.0074091445115	40.666768589074
-8.9731604405400	40.682029656732
-8.9389117365685	40.698440663234
-8.9046630325969	40.718321375015
-8.8704143286254	40.738211596873
-8.8361656246539	40.760626847454
-8.8019169206824	40.784131767502
-8.7676682167108	40.807962040453
-8.7334195127393	40.833461516474
-8.6991708087678	40.858992169608
-8.6649221047963	40.884356158836
-8.6306734008247	40.909616465072
-8.5964246968532	40.934716996375
-8.5621759928817	40.956931130190
-8.5279272889102	40.979151748605
-8.4936785849386	40.998281698463
-8.4594298809671	41.014453134227
-8.4251811769956	41.030620208125
-8.3909324730240	41.038279771020
-8.3566837690525	41.045616824823
-8.3224350650810	41.048404159074
-8.2881863611095	41.044821405683
-8.2539376571379	41.041244799254
-8.2196889531664	41.027317951731
-8.1854402491949	41.011840881467
-8.1511915452234	40.992682380303
-8.1169428412518	40.965711980997
-8.0826941372803	40.938764926371
-8.0484454333088	40.904417480335
-8.0141967293373	40.867902143635
-7.9799480253657	40.830008064160
-7.9456993213942	40.787325923928
-7.9114506174227	40.744628040362
-7.8772019134511	40.700891009495
-7.8429532094796	40.656620973051
-7.8087045055081	40.612818227742
-7.7744558015366	40.572385299206
-7.7402070975650	40.531881384752
-7.7059583935935	40.496909140315
-7.6717096896220	40.465885022272
-7.6374609856505	40.435346964958
-7.6032122816789	40.419040802504
-7.5689635777074	40.402703851191
-7.5347148737359	40.395653011223
-7.5004661697644	40.398226970152
-7.4662174657928	40.400834142759
-7.4319687618213	40.423545712961
-7.3977200578498	40.447456866745
-7.3634713538782	40.479911186151
-7.3292226499067	40.525016097862
-7.2949739459352	40.570181840897
-7.2607252419637	40.631051588741
-7.2264765379921	40.694485958148
-7.1922278340206	40.761916777472
-7.1579791300491	40.838120893795
-7.1237304260776	40.914082458515
-7.0894817221060	40.994192358832
-7.0552330181345	41.075248553781
-7.0209843141630	41.155341440246
-6.9867356101914	41.233041196198
-6.9524869062199	41.310264305709
-6.9182382022484	41.379778086578
-6.8839894982769	41.445412924471
-6.8497407943053	41.508291096272
-6.8154920903338	41.555404621094
-6.7812433863623	41.602270636007
-6.7469946823908	41.635487948581
-6.7127459784192	41.659171775089
-6.6784972744477	41.681747002940
-6.6442485704762	41.679951579207
-6.6099998665047	41.678260489312
-6.5757511625331	41.664154645905
-6.5415024585616	41.637507737505
-6.5072537545901	41.611032937175
-6.4730050506185	41.563546930902
-6.4387563466470	41.515127554303
-6.4045076426755	41.460007194499
-6.3702589387040	41.394958375388
-6.3360102347324	41.329978727513
-6.3017615307609	41.256754489385
-6.2675128267894	41.182155264295
-6.2332641228179	41.107127769119
-6.1990154188463	41.031134870787
-6.1647667148748	40.955017636330
-6.1305180109033	40.884433142043
-6.0962693069318	40.815353839560
-6.0620206029602	40.749563785976
-6.0277718989887	40.695429939813
-5.9935231950172	40.641131176600
-5.9592744910456	40.601473560904
-5.9250257870741	40.568640657283
-5.8907770831026	40.539229603084
-5.8565283791311	40.532140132835
-5.8222796751595	40.525058134112
-5.7880309711880	40.534062872135
-5.7537822672165	40.554273508781
-5.7195335632450	40.575736879548
-5.6852848592734	40.621406172045
-5.6510361553019	40.667171112513
-5.6167874513304	40.723115986581
-5.5825387473589	40.789137120163
-5.5482900433873	40.855140227085
-5.5140413394158	40.932946600489
-5.4797926354443	41.011137035043
-5.4455439314727	41.090383234165
-5.4112952275012	41.171154296787
-5.3770465235297	41.251641801910
-5.3427978195582	41.325992189710
-5.3085491155866	41.399155418599
-5.2743004116151	41.467028006456
-5.2400517076436	41.524083397972
-5.2058030036721	41.580961455513
-5.1715542997005	41.620395058965
-5.1373055957290	41.654770071458
-5.1030568917575	41.682295103622
-5.0688081877860	41.690436987049
-5.0345594838144	41.698598099902
-5.0003107798429	41.686595140602
-4.9660620758714	41.667624279923
-4.9318133718998	41.642911425105
-4.8975646679283	41.598803508839
-4.8633159639568	41.554472696405
-4.8290672599853	41.495626043516
-4.7948185560137	41.430589091665
-4.7605698520422	41.362555814157
-4.7263211480707	41.283651018667
-4.6920724440992	41.204050834756
-4.6578237401276	41.120911397984
-4.6235750361561	41.035666040743
-4.5893263321846	40.950441146948
-4.5550776282131	40.868628543093
-4.5208289242415	40.786069491116
-4.4865802202700	40.711693825249
-4.4523315162985	40.641547008958
-4.4180828123269	40.573672556997
-4.3838341083554	40.523521293820
-4.3495854043839	40.473095739246
-4.3153367004124	40.438502256333
-4.2810879964408	40.413724462364
-4.2468392924693	40.391810797117
-4.2125905884978	40.395268845383
-4.1783418845263	40.398730685436
-4.1440931805547	40.418507652523
-4.1098444765832	40.449646156523
-4.0755957726117	40.482442637623
-4.0413470686402	40.537776092441
-4.0070983646686	40.592763344764
-3.9728496606971	40.657945496300
-3.9386009567256	40.730980703351
-3.9043522527540	40.803897723013
-3.8701035487825	40.887472011112
-3.8358548448110	40.970266894206
-3.8016061408395	41.054287371689
-3.7673574368679	41.139314955444
-3.7331087328964	41.223505339491
-3.6988600289249	41.302747310247
-3.6646113249534	41.381314909361
-3.6303626209818	41.453545574218
-3.5961139170103	41.519455670261
-3.5618652130388	41.584923294598
-3.5276165090673	41.633109475452
-3.4933678050957	41.680710016878
-3.4591191011242	41.718380821543
-3.4248703971527	41.744664788819
-3.3906216931811	41.770918249011
-3.3563729892096	41.775981630216
-3.3221242852381	41.779879883713
-3.2878755812666	41.774698582211
-3.2536268772950	41.757485272146
-3.2193781733235	41.740246539493
-3.1851294693520	41.706939987695
-3.1508807653805	41.672016343589
-3.1166320614089	41.632195996708
-3.0823833574374	41.585028468902
-3.0481346534659	41.537623395921
-3.0138859494944	41.485473060831
-2.9796372455228	41.432486417496
-2.9453885415513	41.379965500030
-2.9111398375798	41.328488507817
-2.8768911336082	41.276871933309
-2.8426424296367	41.232104949636
-2.8083937256652	41.188567468393
-2.7741450216937	41.149330398165
-2.7398963177221	41.118617086887
-2.7056476137506	41.088104339894
-2.6713989097791	41.070009966766
-2.6371502058076	41.054833302420
-2.6029015018360	41.044450758165
-2.5686527978645	41.044574442474
-2.5344040938930	41.044917303492
-2.5001553899214	41.055168215908
-2.4659066859499	41.068547901675
-2.4316579819784	41.084061217014
-2.3974092780069	41.106887628434
-2.3631605740353	41.129678848646
-2.3289118700638	41.156124896728
-2.2946631660923	41.184265292927
-2.2604144621208	41.212554736932
-2.2261657581492	41.242351335153
-2.1919170541777	41.272105225289
-2.1576683502062	41.301080690744
-2.1234196462347	41.329603023564
-2.0891709422631	41.358047583397
-2.0549222382916	41.383148758111
-2.0206735343201	41.408503214593
-1.9864248303486	41.431370309117
-1.9521761263770	41.451870757192
-1.9179274224055	41.472758159161
-1.8836787184340	41.487423917873
-1.8494300144624	41.502243590684
-1.8151813104909	41.514120366519
-1.7809326065194	41.521621003347
-1.7466839025479	41.529523010205
-1.7124351985763	41.529680390653
-1.6781864946048	41.528904590010
-1.6439377906333	41.525022876464
-1.6096890866618	41.514349381680
-1.5754403826902	41.503774429419
-1.5411916787187	41.484622156922
-1.5069429747472	41.463043718159
-1.4726942707756	41.438703987684
-1.4384455668041	41.405680067194
-1.4041968628326	41.372558414724
-1.3699481588611	41.331642508762
-1.3356994548895	41.287330902885
-1.3014507509180	41.241425620593
-1.2672020469465	41.186915567316
-1.2329533429750	41.132561375847
-1.1987046390034	41.072983376031
-1.1644559350319	41.010302297699
-1.1302072310604	40.947578051812
-1.0959585270889	40.878744216272
-1.0617098231173	40.810564381520
-1.0274611191458	40.740493182543
-0.99321241517427	40.668819694154
-0.95896371120275	40.597979509053
-0.92471500723122	40.525476689702
-0.89046630325969	40.453715257277
-0.85621759928817	40.382807391209
-0.82196889531664	40.312577130862
-0.78772019134512	40.242985445669
-0.75347148737359	40.176277157335
-0.71922278340206	40.110161589987
-0.68497407943054	40.046080488633
-0.65072537545901	39.985274516781
-0.61647667148748	39.924439585998
-0.58222796751595	39.868884531895
-0.54797926354443	39.814378684804
-0.51373055957290	39.761598663186
-0.47948185560137	39.714191270717
-0.44523315162985	39.666535796870
-0.41098444765832	39.624205717324
-0.37673574368679	39.584101673303
-0.34248703971527	39.545300530391
-0.30823833574374	39.512711210742
-0.27398963177221	39.480817886635
-0.23974092780069	39.453426520796
-0.20549222382916	39.429564382880
-0.17124351985763	39.407565818274
-0.13699481588611	39.391582054729
-0.10274611191458	39.377740115546
-0.068497407943052	39.368088014196
-0.034248703971528	39.362602916769
0.0000000000000	39.359675971414
0.034248703971528	39.362602916769
0.068497407943052	39.368088014196
0.10274611191458	39.377740115546
0.13699481588610	39.391582054729
0.17124351985763	39.407565818274
0.20549222382916	39.429564382880
0.23974092780069	39.453426520796
0.27398963177221	39.480817886635
0.30823833574374	39.512711210742
0.34248703971527	39.545300530391
0.37673574368679	39.584101673303
0.41098444765832	39.624205717324
0.44523315162985	39.666535796870
0.47948185560137	39.714191270717
0.51373055957290	39.761598663186
0.54797926354443	39.814378684804
0.58222796751595	39.868884531895
0.61647667148748	39.924439585998
0.65072537545901	39.985274516781
0.68497407943054	40.046080488633
0.71922278340206	40.110161589987
0.75347148737359	40.176277157335
0.78772019134512	40.242985445669
0.82196889531664	40.312577130862
0.85621759928817	40.382807391209
0.89046630325969	40.453715257277
0.92471500723122	40.525476689702
0.95896371120275	40.597979509053
0.99321241517427	40.668819694154
1.0274611191458	40.740493182543
1.0617098231173	40.810564381520
1.0959585270889	40.878744216272
1.1302072310604	40.947578051812
1.1644559350319	41.010302297699
1.1987046390034	41.072983376031
1.2329533429750	41.132561375847
1.2672020469465	41.186915567316
1.3014507509180	41.241425620593
1.3356994548895	41.287330902885
1.3699481588611	41.331642508762
1.4041968628326	41.372558414724
1.4384455668041	41.405680067194
1.4726942707756	41.438703987684
1.5069429747472	41.463043718159
1.5411916787187	41.484622156922
1.5754403826902	41.503774429419
1.6096890866618	41.514349381680
1.6439377906333	41.525022876464
1.6781864946048	41.528904590010
1.7124351985763	41.529680390653
1.7466839025479	41.529523010205
1.7809326065194	41.521621003347
1.8151813104909	41.514120366519
1.8494300144624	41.502243590684
1.8836787184340	41.487423917873
1.9179274224055	41.472758159161
1.9521761263770	41.451870757192
1.9864248303486	41.431370309117
2.0206735343201	41.408503214593
2.0549222382916	41.383148758111
2.0891709422631	41.358047583397
2.1234196462347	41.329603023564
2.1576683502062	41.301080690744
2.1919170541777	41.272105225289
2.2261657581492	41.242351335153
2.2604144621208	41.212554736932
2.2946631660923	41.184265292927
2.3289118700638	41.156124896728
2.3631605740353	41.129678848646
2.3974092780069	41.106887628434
2.4316579819784	41.084061217014
2.4659066859499	41.068547901675
2.5001553899214	41.055168215908
2.5344040938930	41.044917303492
2.5686527978645	41.044574442474
2.6029015018360	41.044450758165
2.6371502058076	41.054833302420
2.6713989097791	41.070009966766
2.7056476137506	41.088104339894
2.7398963177221	41.118617086887
2.7741450216937	41.149330398165
2.8083937256652	41.188567468393
2.8426424296367	41.232104949636
2.8768911336082	41.276871933309
2.9111398375798	41.328488507817
2.9453885415513	41.379965500030
2.9796372455228	41.432486417496
3.0138859494944	41.485473060831
3.0481346534659	41.537623395921
3.0823833574374	41.585028468902
3.1166320614089	41.632195996708
3.1508807653805	41.672016343589
3.1851294693520	41.706939987695
3.2193781733235	41.740246539493
3.2536268772950	41.757485272146
3.2878755812666	41.774698582211
3.3221242852381	41.779879883713
3.3563729892096	41.775981630216
3.3906216931811	41.770918249011
3.4248703971527	41.744664788819
3.4591191011242	41.718380821543
3.4933678050957	41.680710016878
3.5276165090673	41.633109475452
3.5618652130388	41.584923294598
3.5961139170103	41.519455670261
3.6303626209818	41.453545574218
3.6646113249534	41.381314909361
3.6988600289249	41.302747310247
3.7331087328964	41.223505339491
3.7673574368679	41.139314955444
3.8016061408395	41.054287371689
3.8358548448110	40.970266894206
3.8701035487825	40.887472011112
3.9043522527540	40.803897723013
3.9386009567256	40.730980703351
3.9728496606971	40.657945496300
4.0070983646686	40.592763344764
4.0413470686402	40.537776092441
4.0755957726117	40.482442637623
4.1098444765832	40.449646156523
4.1440931805547	40.418507652523
4.1783418845263	40.398730685436
4.2125905884978	40.395268845383
4.2468392924693	40.391810797117
4.2810879964408	40.413724462364
4.3153367004124	40.438502256333
4.3495854043839	40.473095739246
4.3838341083554	40.523521293820
4.4180828123269	40.573672556997
4.4523315162985	40.641547008958
4.4865802202700	40.711693825249
4.5208289242415	40.786069491116
4.5550776282131	40.868628543093
4.5893263321846	40.950441146948
4.6235750361561	41.035666040743
4.6578237401276	41.120911397984
4.6920724440992	41.204050834756
4.7263211480707	41.283651018667
4.7605698520422	41.362555814157
4.7948185560137	41.430589091665
4.8290672599853	41.495626043516
4.8633159639568	41.554472696405
4.8975646679283	41.598803508839
4.9318133718998	41.642911425105
4.9660620758714	41.667624279923
5.0003107798429	41.686595140602
5.0345594838144	41.698598099902
5.0688081877860	41.690436987049
5.1030568917575	41.682295103622
5.1373055957290	41.654770071458
